Sample Time,Cpu Load,
10:35:14:268,0.5469374167776299,
10:35:14:272,0.57094682230869,
10:35:14:276,0.4846899719316152,
10:35:14:280,0.6191735953640716,
10:35:14:284,0.4458174904942966,
10:35:14:288,0.39877769289533993,
10:35:14:291,0.46616302691721684,
10:35:14:296,0.5010444826738757,
10:35:14:300,0.7223141547861507,
10:35:14:303,1.2925518300486307,
10:35:14:307,0.9959763948497854,
10:35:14:311,0.7970324748040314,
10:35:14:315,0.3089587342313449,
10:35:14:321,0.7218498659517426,
10:35:14:325,1.2277221526908635,
10:35:14:329,0.6483608854020734,
10:35:14:332,0.7667192881745121,
10:35:14:337,0.3296128012643224,
10:35:14:341,0.6907630522088354,
10:35:14:345,0.6270622286541244,
10:35:14:348,0.5078802776171197,
10:35:14:352,0.31086531410413104,
10:35:14:356,0.6171403420523138,
10:35:14:360,0.44644910868315124,
10:35:14:363,0.5457023326572008,
10:35:14:367,0.39363842092029167,
10:35:14:371,0.565031847133758,
10:35:14:375,0.622321159070329,
10:35:14:379,0.49608783442705706,
10:35:14:383,0.5142102615694165,
10:35:14:386,0.06912936848559166,
10:35:14:390,0.8714757429514859,
10:35:14:394,0.3498675496688742,
10:35:14:397,0.4866317169069463,
10:35:14:401,0.6832848837209302,
10:35:14:407,0.49995730145175066,
10:35:14:411,0.4608679053194197,
10:35:14:415,0.16354667341259801,
10:35:14:419,0.7185830577461206,
10:35:14:422,0.5327703554323167,
10:35:14:426,0.6376164107727158,
10:35:14:430,0.5063805104408353,
10:35:14:433,0.42976636861840206,
10:35:14:437,0.4552030456852792,
10:35:14:441,0.41303251827577514,
10:35:14:445,0.05325893989348212,
10:35:14:449,0.7487455726092089,
10:35:14:452,0.9348354020507286,
10:35:14:456,0.44083629893238435,
10:35:14:460,0.6265805757331181,
10:35:14:463,0.5009839539812292,
10:35:14:467,0.40732064421669106,
10:35:14:470,0.46291
