Sample Time,Cpu Load,
10:31:42:681,0.7320752335268872,
10:31:42:685,0.6971203512396694,
10:31:42:689,0.42382913021101387,
10:31:42:693,0.6289521818656911,
10:31:42:697,0.6796296296296296,
10:31:42:701,0.5387964148527529,
10:31:42:704,0.7699877937137626,
10:31:42:708,0.8577542156361778,
10:31:42:712,0.7591872317596566,
10:31:42:715,1.2213572267920094,
10:31:42:719,0.7978602177766523,
10:31:42:722,0.6752696456086287,
10:31:42:726,0.5073208322630363,
10:31:42:730,0.5982917214191853,
10:31:42:734,0.7835935500383926,
10:31:42:738,0.7857052578361982,
10:31:42:742,0.5816586110404477,
10:31:42:745,1.5512876157407407,
10:31:42:749,0.7546098343132015,
10:31:42:753,0.40644132653061227,
10:31:42:757,0.9264253773057574,
10:31:42:760,1.1403046697038723,
10:31:42:764,0.5747765006385696,
10:31:42:768,0.4540347293156282,
10:31:42:772,1.1106767495513972,
10:31:42:776,0.7057600201663726,
10:31:42:780,0.8200689831374552,
10:31:42:783,0.744058229352347,
10:31:42:786,0.5128508124076809,
10:31:42:790,0.44258926277934757,
10:31:42:794,0.8290816326530612,
10:31:42:798,0.803780549898167,
10:31:42:802,0.9944998720900486,
10:31:42:805,0.41604010025062654,
10:31:42:809,1.1803133514986377,
10:31:42:813,0.5852194314104333,
10:31:42:816,0.8066248256624826,
10:31:42:8
