Sample Time,Cpu Load,
10:36:15:411,0.814607270672443,
10:36:15:415,0.9509692849949648,
10:36:15:420,0.4678030303030303,
10:36:15:423,0.2130347401665231,
10:36:15:427,0.5349898580121704,
10:36:15:431,0.5921791273284001,
10:36:15:435,0.8508312020460358,
10:36:15:438,1.1614681789540013,
10:36:15:442,0.6994674106010652,
10:36:15:446,0.7005487493619194,
10:36:15:450,0.8675033921302578,
10:36:15:454,0.6872824631860777,
10:36:15:458,0.6337090163934426,
10:36:15:461,0.49980852693387795,
10:36:15:465,0.0703269586674892,
10:36:15:469,0.25371890228263655,
10:36:15:472,0.7456453455168475,
10:36:15:476,0.31109406952965235,
10:36:15:480,0.3685322745901639,
10:36:15:484,1.3546138834680792,
10:36:15:487,0.6360190182472372,
10:36:15:491,0.8945393374741201,
10:36:15:495,0.8673430321592649,
10:36:15:499,0.5918613509395633,
10:36:15:503,0.4847475006408613,
10:36:15:507,0.9826451612903225,
10:36:15:511,0.4963442791174962,
10:36:15:515,0.7870299309286263,
10:36:15:518,0.8433154235145386,
10:36:15:522,0.48987439118174825,
10:36:15:525,0.8006828528072838,
10:36:15:529,0.54699
